"country_code","state_code","name","postcode"
"AU","NSW","Barra Brui","2075"
"AU","QLD","Marcus Beach","4573"
"AU","WA","Applecross Canning Bridge","6153"
"AU","WA","Konnongorring","6603"
"AU","TAS","Lewisham","7173"
"AU","NSW","Bexley","2207"
"AU","NSW","Cooerwull","2790"
"AU","WA","Coodanup","6210"
"AU","VIC","Bonbeach","3196"
"AU","VIC","Nambrok","3847"
"AU","NSW","Salt Ash","2301"
"AU","QLD","Wondunna","4655"
"AU","VIC","Clyde","3978"
"AU","NSW","Shanes Park","2760"
"AU","NSW","Goulburn North","2580"
"AU","SA","Loxton North","5333"
"AU","SA","Wingfield","5013"
"AU","NSW","Blackwall","2256"
"AU","WA","Manjimup West","6258"
"AU","VIC","Kaniva","3419"
"AU","NSW","Boonoo Boonoo","2372"
"AU","NSW","Cargo","2800"
"AU","VIC","Dollar","3871"
"AU","VIC","Shady Creek","3821"
"AU","NSW","Duranbah","2487"
"AU","NSW","Tullymorgan","2463"
"AU","SA","Hallett Cove","5158"
"AU","QLD","Seventeen Mile Rocks","4073"
"AU","VIC","Lyndale","3175"
"AU","NSW","Gwabegar","2356"
"AU","NSW","Yarrabandai","2797"
"AU","VIC","Tyrendarra","3285"
"AU","VIC","Wonga","3960"
"AU","NSW","Paterson","2421"
"AU","NSW","Corobimilla","2700"
"AU","SA","Marree","5733"
"AU","NSW","Dee Why North","2099"
"AU","QLD","Paradise Island","4216"
"AU","NSW","Harbord West","2096"
"AU","VIC","Wilkur","3393"
"AU","NSW","Tenterden","6322"
"AU","SA","Encounter Bay","5211"
"AU","ACT","Rivett","2611"
"AU","NSW","Bantry Bay","2087"
"AU","NSW","Whoota","2428"
"AU","NSW","Birmingham Gardens","2287"
"AU","NSW","Mellool","2734"
"AU","WA","Mount Tarcoola","6530"
"AU","WA","Port Albany","6330"
"AU","QLD","Bollon","4488"
"AU","SA","Flaxmans Valley","5235"
"AU","QLD","Palm Beach","4221"
"AU","QLD","Durong South","4610"
"AU","SA","Grange","5022"
"AU","VIC","Connewarre","3227"
"AU","SA","Millicent","5280"
"AU","VIC","Cora Lynn","3814"
"AU","NSW","Mummell","2580"
"AU","WA","Cullacabardee","6067"
"AU","VIC","Dunbulbalane","3636"
"AU","TAS","West Launceston","7250"
"AU","VIC","Doncaster","3108"
"AU","QLD","Yam Island","4875"
"AU","QLD","North Tamborine","4272"
"AU","QLD","Binjour","4625"
"AU","VIC","Malmsbury","3446"
"AU","QLD","Abercorn","4627"
"AU","QLD","Rosalie","4064"
"AU","SA","Croydon Park","5008"
"AU","TAS","Clarendon Vale","7019"
"AU","SA","Streaky Bay","5680"
"AU","NSW","Tuncester","2480"
"AU","NSW","Wapra","2422"
"AU","WA","Miling","6575"
"AU","VIC","Badger Creek","3777"
"AU","NSW","Myall Park","2681"
"AU","WA","Higginsville","6443"
"AU","TAS","Freycinet National Park","7215"
"AU","WA","Kinross","6028"
"AU","TAS","Glenfern","7140"
"AU","VIC","Dederang","3691"
"AU","NSW","Echo Point","2780"
"AU","NSW","Kemblawarra","2505"
"AU","NSW","Panuara","2800"
"AU","TAS","Reedy Marsh","7304"
"AU","NSW","Bonny Hills","2445"
"AU","TAS","Tullochgorum","7214"
"AU","NSW","Box Hill","2765"
"AU","VIC","Wye River","3221"
"AU","TAS","Mella","7330"
"AU","NSW","Lawson","2783"
"AU","WA","Jitarning","6365"
"AU","WA","Nillup","6288"
"AU","VIC","Staghorn Flat","3691"
"AU","VIC","Corio","3214"
"AU","VIC","Woodvale","3556"
"AU","QLD","Irvinebank","4872"
"AU","NSW","Condell Park","2200"
"AU","TAS","Roland","7306"
"AU","VIC","Bulart","3314"
"AU","VIC","Reservoir South","3073"
"AU","NSW","Broke","2330"
"AU","NSW","Kentucky","2354"
"AU","VIC","Brimpaen","3400"
"AU","NSW","Delegate","2633"
"AU","VIC","Rowland","3578"
"AU","VIC","Smythes Creek","3351"
"AU","SA","Queenstown","5014"
"AU","NSW","Dalmeny","2546"
"AU","NSW","North Seaforth","2092"
"AU","NSW","Tamarama","2026"
"AU","SA","Paralowie","5108"
"AU","WA","Coolgardie","6429"
"AU","NSW","Murrumbateman","2582"
"AU","TAS","Pawtella","7120"
"AU","VIC","Heathmere","3305"
"AU","NSW","Northwood","2066"
"AU","ACT","Dunlop","2615"
"AU","NSW","Ebenezer","2756"
"AU","NSW","Linden","2778"
"AU","NSW","Bexhill","2480"
"AU","VIC","Gipsy Point","3891"
"AU","NSW","Wilton","2571"
"AU","WA","Nickol","6714"
"AU","WA","Wandina","6530"
"AU","SA","Minnipa","5654"
"AU","WA","Ballidu","6606"
"AU","WA","Tambellup","6320"
"AU","NSW","Geurie","2831"
"AU","NSW","St Johns Park","2176"
"AU","NSW","Yarrawarrah","2233"
"AU","WA","Karnet","6084"
"AU","VIC","Tarrango","3496"
"AU","NSW","Boorowa","2586"
"AU","SA","Blinman","5730"
"AU","TAS","Chain Of Lagoons","7215"
"AU","VIC","Manangatang","3546"
"AU","VIC","Strzelecki","3950"
"AU","QLD","Weipa","4874"
"AU","NSW","Nr Gresford","2311"
"AU","VIC","Joyces Creek","3462"
"AU","VIC","Leitchville","3567"
"AU","WA","Walebing","6510"
"AU","TAS","Glendhu","7249"
"AU","TAS","Spring Beach","7190"
"AU","NSW","Morundah","2700"
"AU","NSW","Rappville","2469"
"AU","WA","Wooramel","6532"
"AU","NSW","Eungella","2484"
"AU","VIC","Fairhope","3875"
"AU","QLD","Toowong","4066"
"AU","NSW","Holts Flat","2631"
"AU","VIC","Mulgrave","3170"
"AU","NSW","Wentworth Falls","2782"
"AU","NSW","Mooball","2483"
"AU","NSW","Nethercote","2549"
"AU","NSW","Lillian Rock","2480"
"AU","QLD","Binbee","4805"
"AU","VIC","Brown Hill","3350"
"AU","QLD","Clontarf","4019"
"AU","TAS","Lymwood","7256"
"AU","VIC","Cloverlea","3822"
"AU","VIC","Willangie","3485"
"AU","SA","Angaston","5353"
"AU","TAS","Cleveland","7211"
"AU","NSW","Dunedoo","2844"
"AU","SA","Cowandilla","5033"
"AU","VIC","Ivanhoe North","3079"
"AU","NSW","Goolgowi","2652"
"AU","VIC","Licola","3858"
"AU","NSW","Noraville/Norah Head","2263"
"AU","TAS","Glance Creek","7321"
"AU","QLD","Conway","4800"
"AU","VIC","Central Park","3145"
"AU","VIC","Mysia","3536"
"AU","VIC","Edi Upper","3678"
"AU","NSW","Clovelly West","2031"
"AU","SA","Whyalla Norrie East","5608"
"AU","NSW","Broadway","2007"
"AU","QLD","Stephens","4227"
"AU","TAS","Loorana","7256"
"AU","VIC","Ashbourne","5157"
"AU","VIC","Melville Caves","0"
"AU","NSW","Lindfield","2070"
"AU","TAS","Gagebrook","7030"
"AU","ACT","Oxley","2903"
"AU","WA","Condingup","6450"
"AU","NSW","Nimmitabel","2631"
"AU","WA","Kwelkan","6415"
"AU","NSW","Nowra East","2541"
"AU","VIC","Strathmerton","3641"
"AU","NSW","Hanging Rock","2340"
"AU","NSW","Ellerston","2337"
"AU","WA","Bellevue","6056"
"AU","VIC","Yaloak Vale","3342"
"AU","NSW","Ashbury","2193"
"AU","VIC","Melville Forest","3315"
"AU","QLD","Carnarvon National Park","0"
"AU","QLD","Blacks Beach","4740"
"AU","NSW","Allandale","2320"
"AU","VIC","Barraport","3537"
"AU","VIC","Yackandandah","3749"
"AU","NSW","Mullaway","2456"
"AU","TAS","Wesley Vale","7307"
"AU","TAS","Savage River","7321"
"AU","WA","Billericay","6368"
"AU","VIC","Gooroc","3478"
"AU","NSW","Maude","2711"
"AU","NSW","Lambs Valley","2335"
"AU","VIC","Lower Plenty","3093"
"AU","NSW","Koraleigh","2735"
"AU","TAS","Mowbray","7248"
"AU","TAS","Oyster Cove","7150"
"AU","TAS","Roger River","7330"
"AU","VIC","Porepunkah","3740"
"AU","TAS","Carrick","7291"
"AU","QLD","Mayne","4006"
"AU","VIC","Cheltenham","3192"
"AU","SA","Houghton","5131"
"AU","VIC","Bamganie","3333"
"AU","QLD","Bushy Park","4825"
"AU","NSW","Mount Tomah","2758"
"AU","NSW","Bithramere","2340"
"AU","NSW","Stony Crossing","2730"
"AU","QLD","Anstead","4070"
"AU","NSW","Stroud Road","2415"
"AU","VIC","Piggoreet","3351"
"AU","NSW","Lake Bathurst","2580"
"AU","NSW","Bective","2340"
"AU","QLD","Breakfast Creek","4010"
"AU","TAS","Sandfly","7150"
"AU","WA","Yelbeni","6487"
"AU","WA","Utakarra","6530"
"AU","SA","Galga","5308"
"AU","VIC","Arthurs Creek","3099"
"AU","VIC","Meering West","3537"
"AU","QLD","Mondure","4611"
"AU","TAS","Wattle Hill","7172"
"AU","VIC","Drik Drik","3249"
"AU","NSW","Mortdale","2223"
"AU","NSW","Tambaroora","2850"
"AU","NSW","Warrimoo","2774"
"AU","SA","West Croydon","5008"
"AU","NSW","Pillar Valley","2462"
"AU","SA","Willowie","5431"
"AU","VIC","Jil Jil","3483"
"AU","SA","Nuriootpa","5355"
"AU","TAS","Oatlands","7120"
"AU","NSW","Grenfell","2810"
"AU","TAS","Quamby Brook","7304"
"AU","NSW","Purfleet","2430"
"AU","SA","Iron Baron","5600"
"AU","NSW","Tumbulgum","2490"
"AU","WA","Wattle Grove","6107"
"AU","SA","Macdonald Park","5121"
"AU","SA","Neales Flat","5374"
"AU","TAS","Powranna","7300"
"AU","VIC","Corinella","3984"
"AU","VIC","The Heart","3851"
"AU","WA","Manypeaks","6328"
"AU","NT","Moil","0810"
"AU","QLD","Wilsonton","4350"
"AU","TAS","Collinsvale","7012"
"AU","VIC","Bucheen Creek","3700"
"AU","TAS","East Launceston","7250"
"AU","NSW","Lalor Park","2147"
"AU","QLD","Pilton","4361"
"AU","NSW","Gurrundah","2581"
"AU","NSW","Rennie","2646"
"AU","WA","Hamersley","6022"
"AU","SA","Mount Wedge","5670"
"AU","VIC","Illawarra","3381"
"AU","VIC","Echuca South","3564"
"AU","NSW","Conoble","2878"
"AU","SA","Andrews Farm","5114"
"AU","VIC","Hadfield","3046"
"AU","ACT","Kambah","2902"
"AU","SA","Port Kenny","5671"
"AU","QLD","Gulliver","4812"
"AU","QLD","Seven Hills","4170"
"AU","QLD","Traveston","4570"
"AU","TAS","Prince Of Wales Bay","7009"
"AU","NSW","Jerilderie","2716"
"AU","QLD","Farnborough","4703"
"AU","SA","Wudinna","5652"
"AU","SA","Black Rock","5430"
"AU","SA","Bull Creek","5157"
"AU","SA","Maslin Beach","5170"
"AU","TAS","Old Beach","7017"
"AU","VIC","Clarendon","3357"
"AU","QLD","Mackenzie","4156"
"AU","QLD","Gympie","4570"
"AU","TAS","Bridgewater","7030"
"AU","WA","Lake Camm","6355"
"AU","QLD","Murarrie","4172"
"AU","NSW","South Belmore","2192"
"AU","TAS","Derwent Bridge","7140"
"AU","WA","Lake Argyle","6743"
"AU","VIC","Alphington","3078"
"AU","NSW","Stanford Merthyr","2327"
"AU","TAS","Narrawa","7310"
"AU","SA","Tarnma","5413"
"AU","VIC","Laharum","3401"
"AU","NSW","Burragate","2550"
"AU","WA","Clifton Park","6233"
"AU","WA","Lake Clifton","6215"
"AU","VIC","Proctors","3962"
"AU","WA","Wungong","6112"
"AU","NSW","Jingellic","2642"
"AU","QLD","Hermit Park","4812"
"AU","QLD","Mount Pleasant","4521"
"AU","NSW","Harris Park","2150"
"AU","NSW","Boomerang Beach","2428"
"AU","NSW","Tatham","2471"
"AU","VIC","Bunyip","3815"
"AU","QLD","Brightview","4311"
"AU","VIC","Cobungra","3898"
"AU","VIC","Myamyn","3304"
"AU","VIC","Vaughan","3451"
"AU","NSW","Tarrabandra","2722"
"AU","WA","Bayonet Head","6330"
"AU","NSW","Gateshead","2290"
"AU","QLD","Harristown","4350"
"AU","VIC","Sandon","3462"
"AU","VIC","Port Fairy","3284"
"AU","NSW","Tuggerah","2259"
"AU","QLD","Fairfield","4103"
"AU","VIC","Coronet Bay","3984"
"AU","NSW","Ariah Park","2665"
"AU","NSW","Tea Gardens","2324"
"AU","SA","Frances","5262"
"AU","SA","Laura","5480"
"AU","QLD","Morven","4468"
"AU","QLD","Coal Creek","4312"
"AU","VIC","Natimuk","3409"
"AU","NSW","Duri","2344"
"AU","NSW","Kinchela Creek","2440"
"AU","NSW","Little Plain","2360"
"AU","NSW","Menangle","2568"
"AU","VIC","Altona","3018"
"AU","TAS","Orford","7190"
"AU","VIC","Petersons","3658"
"AU","ACT","Harrison","2914"
"AU","VIC","Faraday","3451"
"AU","NSW","Denham Beach","2536"
"AU","NSW","Kenebri","2396"
"AU","VIC","Burndale","3951"
"AU","QLD","Scarness","4655"
"AU","TAS","Northdown","7307"
"AU","VIC","Cororooke","3254"
"AU","VIC","Rownack","3490"
"AU","QLD","Edward River","4871"
"AU","NSW","Railway Square","2000"
"AU","VIC","Macleod","3085"
"AU","VIC","Tinamba","3859"
"AU","SA","Padthaway","5271"
"AU","VIC","Brooklyn","3012"
"AU","VIC","Taradale","3447"
"AU","NSW","Newport","2106"
"AU","WA","Goegrup","6210"
"AU","SA","Gurrai","5307"
"AU","NSW","Farnham","2820"
"AU","ACT","Civic","2608"
"AU","WA","Boyup Brook","6244"
"AU","VIC","Garden City","3207"
"AU","VIC","Brooklea","3012"
"AU","SA","Sunlands","5322"
"AU","NSW","Eastwood","2122"
"AU","VIC","Balliang","3340"
"AU","NSW","Coomba","2428"
"AU","WA","Glengarry","6023"
"AU","WA","Donnelly River Mill","6255"
"AU","VIC","Cockatoo","3781"
"AU","VIC","Haven","3401"
"AU","SA","Stonefield","5356"
"AU","NSW","Edmondson","2171"
"AU","NSW","Hernani","2453"
"AU","NSW","Tirrannaville","2580"
"AU","WA","Grass Valley","6403"
"AU","VIC","Kilsyth South","3137"
"AU","QLD","Mountain Creek","4557"
"AU","NSW","Seahampton","2286"
"AU","QLD","Charters Towers","4820"
"AU","NSW","Mystery Bay","2546"
"AU","VIC","Lismore","3324"
"AU","WA","King River","6330"
"AU","VIC","Red Cap Creek","3312"
"AU","NSW","Beauty Point","2088"
"AU","NSW","Kianga","2546"
"AU","VIC","Kooreh","3478"
"AU","VIC","Pound Creek","3996"
"AU","VIC","Yarto","3396"
"AU","NSW","Talbragar","2830"
"AU","NSW","West Hoxton","2171"
"AU","VIC","Homerton","3304"
"AU","NSW","Delungra","2403"
"AU","TAS","Ulverstone West","7315"
"AU","SA","Kingoonya","5710"
"AU","NSW","Lower Belford","2335"
"AU","WA","Latham","6616"
"AU","QLD","Noosaville","4566"
"AU","VIC","Greta","3675"
"AU","QLD","Kilcoy","4515"
"AU","QLD","Reedy Creek","4228"
"AU","VIC","Kennedys Creek","3239"
"AU","QLD","Glamorgan Vale","4306"
"AU","VIC","Biggara","3707"
"AU","SA","Port Broughton","5522"
"AU","NSW","Canley Vale","2166"
"AU","NSW","Garthowen","2345"
"AU","VIC","Westbury","3825"
"AU","VIC","Woolshed","3747"
"AU","NSW","Bar Beach","2300"
"AU","NSW","Darling Point","2027"
"AU","QLD","Laceys Creek","4521"
"AU","QLD","Pallarenda","4810"
"AU","SA","Collinswood","5081"
"AU","QLD","Cedar Creek","4207"
"AU","QLD","Park Ridge","4125"
"AU","SA","Bordertown","5268"
"AU","NSW","Winston Hills","2173"
"AU","QLD","Kaimkillenbun","4406"
"AU","QLD","Newmarket","4051"
"AU","SA","Coromandel East","5157"
"AU","VIC","Fosterville","3557"
"AU","TAS","Derby","7264"
"AU","VIC","Harmers Haven","3995"
"AU","VIC","Wickliffe","3291"
"AU","VIC","Blakeville","3342"
"AU","VIC","Brunswick North","3056"
"AU","VIC","Kurnwill","3496"
"AU","WA","Hocking","6065"
"AU","NSW","Maroota","2756"
"AU","NSW","Ponto","2831"
"AU","NSW","St Andrews","2566"
"AU","VIC","Douglas","3401"
"AU","VIC","Princess Margaret Rose Caves","3304"
"AU","VIC","Myall","3579"
"AU","NSW","Camberwell","2330"
"AU","NSW","Strathaird","2580"
"AU","QLD","Thuringowa Central","4817"
"AU","WA","Hovea","6071"
"AU","SA","Devon Park","5008"
"AU","WA","Garden Island","6168"
"AU","TAS","Radnor","7182"
"AU","NSW","Anna Bay","2301"
"AU","SA","Urrbrae","5064"
"AU","TAS","Norwood","7250"
"AU","NSW","Black Hill","2322"
"AU","VIC","Kananook","3198"
"AU","NSW","Bellbird","2325"
"AU","WA","Mindarie","6030"
"AU","WA","Holt Rock","6355"
"AU","ACT","Gordon","2906"
"AU","NSW","Regents Park","2143"
"AU","VIC","Mooroopna","3629"
"AU","NSW","Barry","2799"
"AU","QLD","Mount Mulligan","0"
"AU","QLD","Stalworth","4613"
"AU","WA","Karloning","6479"
"AU","QLD","Happy Valley","4825"
"AU","VIC","Loch Valley","3833"
"AU","NSW","Balmoral (NSW Hunter Region)","2283"
"AU","NSW","Belmore South","2192"
"AU","WA","Kununoppin","6489"
"AU","VIC","Bannerton","3549"
"AU","VIC","Bonnie Brae","3960"
"AU","VIC","Grenville","3357"
"AU","SA","Inglewood","5133"
"AU","SA","Tarpeena","5277"
"AU","SA","Mundoora","5555"
"AU","TAS","Sorrell","0"
"AU","NSW","Taleeban","2669"
"AU","TAS","Camena","7316"
"AU","VIC","Broadmeadows South","3047"
"AU","TAS","Gladstone","7264"
"AU","SA","Port Vincent","5581"
"AU","VIC","Foster","3960"
"AU","NSW","Cootamundra","2590"
"CA","AB","Lake Louise",""
"AU","VIC","Newbury","3458"
"AU","WA","Southern Brook","6401"
"AU","SA","Penola","5227"
"AU","NSW","Beresfield","2322"
"AU","NSW","Noraville","2263"
"AU","NSW","North Haven","2443"
"AU","WA","Salmon Gums","6445"
"AU","NSW","Dural","2158"
"AU","NSW","Bogangar","2488"
"AU","VIC","Nareen","3315"
"AU","QLD","Woree","4868"
"AU","VIC","Carlton South","3053"
"AU","NSW","Gunbar","2711"
"AU","NSW","Meroo Meadow","2540"
"AU","NSW","Mogriguy","2830"
"AU","QLD","Soldiers Hill","4825"
"AU","VIC","Minjah","3280"
"AU","WA","Kanowna","6431"
"AU","VIC","Oakleigh","3166"
"AU","SA","Wandearah","5523"
"AU","NSW","Ulan","2850"
"AU","NSW","Four Mile Creek","2800"
"AU","WA","Xantippe","6609"
"AU","QLD","Hodgson Vale","4352"
"AU","TAS","Moogara","7140"
"AU","VIC","Mitta Junction","3691"
"AU","NSW","Backwater","2365"
"AU","VIC","Gowrie","3060"
"AU","SA","Gawler West","5118"
"AU","NSW","Curra Creek","2820"
"AU","VIC","Langley","3444"
"AU","QLD","Coombabah","4216"
"AU","QLD","Prenzlau","4311"
"AU","SA","Hawthorn","5062"
"AU","VIC","Rosewhite","3737"
"AU","NSW","Blairmount","2559"
"AU","NSW","Roselea","2118"
"AU","VIC","Spring Hill","3444"
"AU","SA","Watervale","5451"
"AU","NSW","Lyndhurst","2797"
"AU","NSW","Mount Mcdonald","2793"
"AU","QLD","Wulkuraka","4305"
"AU","TAS","Kayena","7270"
"AU","WA","Frenchman Bay","6330"
"AU","VIC","Cranbourne North","3977"
"AU","NSW","Auburn West","2144"
"AU","NSW","Buckendoon","2472"
"AU","NSW","Batlow","2730"
"AU","NSW","Upper Horton","2347"
"AU","VIC","Stocksville","3147"
"AU","NSW","Tabulam","2469"
"AU","NSW","Bannockburn","2360"
"AU","NSW","Black Mountain","2365"
"AU","NSW","Nullamanna","2360"
"AU","QLD","Upper Brookfield","4069"
"AU","VIC","Dixie","3265"
"AU","VIC","Heyfield","3858"
"AU","SA","Findon","5023"
"AU","NSW","Wentworthville South","2145"
"AU","WA","Yanmah","6258"
"AU","VIC","Dartmoor","3304"
"AU","VIC","Mount Richmond","3305"
"AU","VIC","Yallambie","3085"
"AU","SA","Birkenhead","5015"
"AU","SA","O'Sullivan Beach","5166"
"AU","TAS","Lymington","7109"
"AU","NSW","Jamberoo","2533"
"AU","SA","Gillman","5013"
"AU","SA","Mambray Creek","5495"
"AU","NSW","Tanja","2550"
"AU","VIC","Colbinabbin","3559"
"AU","VIC","St Kilda Junction","3182"
"AU","NSW","Couragago","2720"
"AU","SA","Surrey Downs","5126"
"AU","VIC","Towaninny","3527"
"AU","QLD","Pinklands","4164"
"AU","SA","Skye","5072"
"AU","VIC","Cashmore","3305"
"AU","VIC","Icy Creek","3833"
"AU","NSW","Woy Woy","2256"
"AU","VIC","Stradbroke Park","3103"
"AU","VIC","Carlsruhe","3442"
"AU","NSW","Colongra","2259"
"AU","NSW","Dooralong","2259"
"AU","QLD","Woodridge","4114"
"AU","TAS","Glengarry","7275"
"AU","NSW","McGraths Hill","2756"
"AU","VIC","Porcupine Flat","3463"
"AU","NSW","Ghinni Ghinni","2430"
"AU","VIC","Caulfield","3162"
"AU","VIC","Wattle Park","3128"
"AU","VIC","Sardine Creek","3888"
"AU","NSW","Medway","2577"
"AU","QLD","Lockrose","4342"
"AU","VIC","Teddywaddy","3525"
"AU","VIC","Yarra Junction","3797"
"AU","NSW","Denistone","2114"
"AU","QLD","Loganlea","4131"
"AU","TAS","Beechford","7252"
"AU","QLD","Kalinga","4030"
"AU","VIC","Heathcote Junction","3758"
"AU","VIC","Sandown Village","3171"
"AU","NSW","Wyong North","2259"
"AU","NSW","Glen Fernaigh","2453"
"AU","WA","Shoalwater","6169"
"AU","SA","Marama","5307"
"AU","QLD","Banoon","4109"
"AU","TAS","Petcheys Bay","7112"
"AU","QLD","Palmwoods","4555"
"AU","VIC","Carapook","3312"
"AU","VIC","Norong Central","3658"
"AU","NSW","Bega","2550"
"AU","WA","Eucla","6443"
"AU","NSW","Rosehill","2142"
"AU","NT","Brinkin","0810"
"AU","QLD","Kelso","4815"
"AU","VIC","Cowwarr","3857"
"AU","VIC","Coomoora","3461"
"AU","WA","Cleary","6476"
"AU","SA","Pasadena","5042"
"AU","VIC","Moriac","3240"
"AU","NSW","Gore Hill","2065"
"AU","VIC","Cranbourne South","3977"
"AU","VIC","Clunes","3370"
"AU","WA","Muradup","6394"
"AU","NT","Howard Springs","0835"
"AU","QLD","Biboohra","4880"
"AU","SA","Port Augusta West","5700"
"AU","NSW","Whittingham","2330"
"AU","VIC","Gunbower","3566"
"AU","VIC","Orbost","3888"
"AU","NSW","Barrengarry","2577"
"AU","WA","Tootra","6574"
"AU","SA","Whyalla Playford","5600"
"AU","NSW","Shoalhaven Heads","2535"
"AU","VIC","Camberwell East","3126"
"AU","VIC","Balwyn East","3129"
"AU","VIC","Mirboo","3871"
"AU","TAS","Buckland","7190"
"AU","TAS","Moonah","7009"
"AU","SA","Kadina","5554"
"AU","NSW","Meryla","2577"
"AU","WA","Kurnalpi","6431"
"AU","TAS","York Town","7270"
"AU","VIC","Dunluce","3472"
"AU","NSW","Exeter","2579"
"AU","TAS","Swansea","7190"
"AU","NSW","Fairfield West","2165"
"AU","VIC","Cleeland","3175"
"AU","NSW","Toowoon Bay","2261"
"AU","NSW","Arakoon","2431"
"AU","TAS","Newstead","7250"
"AU","NSW","Lidcombe","2141"
"AU","SA","Mile End South","5031"
"AU","TAS","Pelham","7030"
"AU","TAS","Wattle Grove","7109"
"AU","NSW","Coaldale","2460"
"AU","VIC","Tatyoon","3378"
"AU","VIC","Mount Baw Baw","3833"
"AU","WA","Ogilvie","6535"
"AU","QLD","Rathdowney","4287"
"AU","TAS","Binalong Bay","7216"
"AU","VIC","Gatum","3407"
"AU","VIC","Kanawalla","3300"
"AU","SA","St Morris","5068"
"AU","NSW","Koolewong","2256"
"AU","SA","Booborowie","5417"
"AU","NSW","Myola","2540"
"AU","NSW","Lower Mangrove","2250"
"AU","VIC","Caulfield East","3145"
"AU","SA","Wrattonbully","5271"
"AU","TAS","Detention River","7321"
"AU","VIC","Youngvale","3401"
"NZ","NI","Auckland",""
"AU","QLD","Gordon Park","4031"
"AU","NSW","Ashcroft","2168"
"AU","VIC","Darebin","3079"
"AU","QLD","Balmoral","4171"
"AU","TAS","Barrington","7306"
"AU","NSW","Humula","2652"
"AU","NSW","Magometon","2829"
"AU","QLD","Manly","4179"
"AU","NSW","Glen Alpine","2560"
"AU","TAS","Bellerive","7018"
"AU","QLD","Stones Corner","4120"
"AU","QLD","The Gums","4406"
"AU","NSW","Countegany","2630"
"AU","NSW","Courabyra","2653"
"AU","VIC","Langdons Hill","3363"
"AU","NSW","Pretty Pine","2710"
"AU","WA","Bateman","6150"
"AU","NT","Angurugu Community","0822"
"AU","VIC","Majorca","3465"
"AU","NSW","Pambula South","2549"
"AU","SA","Solomontown","5540"
"AU","TAS","Mawbanna","7321"
"AU","VIC","Boys","3959"
"AU","WA","Round Hill","6510"
"AU","TAS","Mengha","7330"
"AU","SA","Pekina","5431"
"AU","NSW","Burrapine","2447"
"AU","NSW","Jeogla","2350"
"AU","NSW","Myuna Bay","2264"
"AU","VIC","Wangandary","3678"
"AU","WA","Kenton",""
"AU","NSW","Kotara East","2305"
"AU","NSW","Miller","2168"
"AU","VIC","Glengower","3370"
"AU","QLD","Wondai","4606"
"AU","QLD","Walkervale","4670"
"AU","NSW","Lilyfield","2040"
"AU","NSW","Mallanganee","2469"
"AU","NSW","Waverley","2024"
"AU","VIC","Yarrambat","3091"
"AU","QLD","Orpheus Island","4810"
"AU","QLD","Bellbowrie","4070"
"AU","VIC","Connangorach","3401"
"AU","VIC","Richmond South","3121"
"AU","QLD","Clinton","4680"
"AU","VIC","Lake Goldsmith","3373"
"AU","NSW","Koloona","2403"
"AU","NSW","Kielvale","2484"
"AU","VIC","Tongio West","3898"
"AU","QLD","Moonie","4406"
"AU","NSW","Darlington","2008"
"AU","WA","Karrakatta","6010"
"AU","TAS","Rosebery","7470"
"AU","VIC","Yea","3717"
"CA","AB","Jasper",""
"AU","VIC","Graham","3207"
"AU","NSW","North Parramatta","2151"
"AU","WA","Treeton","6284"
"AU","SA","Caloote","5254"
"AU","SA","Newton","5074"
"AU","VIC","Braeside","3195"
"AU","VIC","Curlewis","3222"
"AU","WA","Brookton","6306"
"AU","VIC","Upper Tambo","3885"
"AU","NSW","Greendale","2745"
"AU","NT","Newcastle Waters","0862"
"AU","QLD","Abbeywood","4613"
"AU","VIC","Colac Colac","3707"
"AU","NSW","Dyraaba","2470"
"AU","NSW","Linley Point","2066"
"AU","TAS","West Kentish","7306"
"AU","VIC","Little Snowy Creek","3701"
"AU","TAS","Lower Wilmot","7310"
"AU","QLD","Meadowbrook","4131"
"AU","QLD","Cordelia","4850"
"AU","QLD","Shoal Point","4750"
"AU","SA","Stirling","5152"
"AU","QLD","Yugar","4520"
"AU","TAS","West Pine","7316"
"AU","NSW","Gurranang","2460"
"AU","NSW","Woolooware","2230"
"AU","NSW","Goonumbla","2870"
"AU","NSW","Tottenham","2873"
"AU","QLD","Mount Isa East","4825"
"AU","NSW","Bendolba","2420"
"AU","WA","Nyamup","6258"
"AU","NSW","Arncliffe","2205"
"AU","SA","Balgowan","5573"
"AU","SA","Comaum","5277"
"AU","SA","Adelaide Hills","0"
"AU","NSW","Jindabyne East","2627"
"AU","NSW","Wattamolla","2535"
"AU","VIC","Silver Creek","3747"
"AU","QLD","Mount Morgan","4714"
"AU","NSW","Corangula","2440"
"AU","VIC","Moonambel","3478"
"AU","TAS","Warrane","7018"
"AU","NSW","Cabramurra","2630"
"AU","NSW","Ellangowan","2470"
"AU","QLD","Avenell Heights","4670"
"AU","VIC","Landsborough West","3384"
"AU","NSW","Bingara","2404"
"AU","NSW","Taree West","2430"
"AU","WA","Malyalling","6370"
"AU","VIC","Myrrhee","3732"
"AU","WA","Walmsley","6330"
"AU","QLD","Beach Holm","4818"
"AU","QLD","Wallumbilla","4428"
"AU","TAS","Steiglitz","7216"
"AU","WA","Yellowdine","6426"
"AU","NSW","Milbrodale","2330"
"AU","VIC","Chirnside Park","3116"
"AU","SA","Elizabeth Field","5113"
"AU","NSW","Moulamein","2733"
"AU","NSW","Bilgola","2107"
